,md_earn_wne_p6,PREDDEG,HIGHDEG,CONTROL,NUMBRANCH,AVGFACSAL,TUITFTE,UGDS,UGDS_NRA,PPTUG_EF,UG25abv,PAR_ED_PCT_1STGEN,DEP_INC_AVG,IND_INC_AVG,COMP_ORIG_YR2_RT,WDRAW_ORIG_YR2_RT,ENRL_ORIG_YR2_RT,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,OVERALL_YR2_N,OVERALL_YR3_N,OVERALL_YR4_N,OVERALL_YR6_N,OVERALL_YR8_N,count_nwne_p6,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN
6752,44500,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8613,9653,10375,0.0795,0.2784,0.2726,0.334598214,74127.60126,29768.06799,0.174000807428,0.176423092451,0.429148163101,0.449806118053,0.198621283929,0.107281344248,2477,2532,2321,2969,1470,344,15096.0,19903.0,12500.0
6753,32400,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6858,8352,7638,0.0051,0.1994,0.2459,0.306413302,81642.64629,26840.1533,0.145342312009,0.165544332211,0.385521885522,0.463554987212,0.151534526854,0.074168797954,1782,1695,1564,1457,1349,206,12806.5,20000.0,8500.0
6754,37000,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,3674,12880,831,0.0,0.0517,0.6041,0.457489879,61881.33377,22311.86737,0.602739726027,0.207436399217,0.029354207436,0.634666666667,0.250666666667,0.0,511,405,375,333,283,63,20251.5,23061.5,6881.0
6755,34500,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9464,14909,25741,0.0249,0.0662,0.0694,0.187535331,112443.0673,20077.65752,0.080743759552,0.118186449312,0.557564951605,0.542191267077,0.155371015269,0.067506027324,3926,3984,3733,3440,3619,407,15000.0,18500.0,11000.0
6756,32700,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,5943,11950,2844,0.006,0.5464,0.5653,0.419850681,85358.09426,41294.66446,0.060446780552,0.272010512484,0.37976346912,0.176470588235,0.365325077399,0.103715170279,761,781,646,659,513,117,10000.0,22500.0,8750.0
6757,28700,Predominantly certificate-degree granting,Associate degree,Private for-profit,2,5286,13612,795,0.0,0.0,0.6113,0.51345895,45652.32748,23291.03635,0.692617449664,0.155704697987,0.022818791946,0.700934579439,0.129506008011,0.0,745,893,749,612,587,191,9500.0,9500.0,4750.0
6758,25200,Predominantly bachelor's-degree granting,Bachelor's degree,Private for-profit,1,5142,16250,2050,0.0068,0.4351,0.4356,0.386339381,68714.93238,20778.43974,0.151487826871,0.431920649234,0.176735798016,0.323869610936,0.343848580442,0.035751840168,1109,1051,951,1456,1554,291,13334.0,30000.0,9159.0
6759,24600,Predominantly certificate-degree granting,Associate degree,Public,1,7698,2446,3375,0.0021,0.5378,0.4709,0.356156502,66880.3608,24756.39648,0.19587628866,0.297823596793,0.150057273769,0.245901639344,0.286885245902,0.022540983607,873,621,488,486,572,78,6133.0,11000.0,5500.0
6760,64300,Predominantly bachelor's-degree granting,Graduate degree,Public,1,9492,15732,3877,0.0454,0.0449,0.0628,0.182239382,106089.5307,24594.41779,0.052941176471,0.097058823529,0.676470588235,0.591726618705,0.086330935252,0.080935251799,680,619,556,601,529,54,17756.5,21844.0,8750.0
6761,32600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8598,9771,22278,0.0202,0.1037,0.1068,0.252755151,94264.96217,23403.49345,0.106784519828,0.098662207358,0.568800764453,0.544278102005,0.1243339254,0.088048718599,4186,3938,3941,3596,3672,369,15000.0,19500.0,10500.0
6762,31200,Predominantly bachelor's-degree granting,Graduate degree,Private for-profit,7,6647,13183,2027,0.0,0.5022,0.826,0.561116079,40744.7157,25998.3365,0.208688175565,0.43236161153,0.091549295775,0.276633986928,0.376960784314,0.017701525054,24424,19338,18360,12727,4263,3269,13444.0,29500.0,9500.0
6763,26700,Predominantly associate's-degree granting,Associate degree,Public,1,5273,3763,5998,0.0128,0.6967,0.4702,0.501792115,45657.80031,23771.64229,0.101788756388,0.292163543441,0.181856899489,0.116771159875,0.24921630094,0.046238244514,2348,1720,1276,1236,1151,235,7070.0,9544.5,6750.0
6764,20700,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,4,4743,11494,671,0.0015,0.0,0.6542,0.517793594,37777.04994,16990.53256,0.260895170789,0.415783274441,0.073616018846,0.334836527621,0.360766629087,0.011273957159,1698,1520,887,611,610,237,19000.0,25174.0,9500.0
6765,23500,Predominantly certificate-degree granting,Associate degree,Public,1,4605,2769,9720,0.0345,0.7144,0.4683,0.539750585,39832.36585,15336.00686,0.055696202532,0.363636363636,0.152589182969,0.123317178244,0.234248788368,0.057619816909,4345,2357,1857,1835,1949,446,7912.0,14750.0,7334.0
6766,29400,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,3836,13883,1195,0.0,0.0,0.3255,0.500354862,51728.20173,18052.8285,0.457008244994,0.433451118963,0.01531213192,0.453333333333,0.391111111111,0.0,849,828,675,984,854,261,13375.0,17934.0,5500.0
6767,27100,Predominantly bachelor's-degree granting,Bachelor's degree,Private for-profit,5,4662,13377,550,0.0,0.2873,0.5709,0.613135763,39481.3842,17823.31526,0.131516183986,0.347529812606,0.213969335605,0.139308492783,0.353138637127,0.008224236321,2935,6628,5958,5337,3495,1487,23092.0,35105.0,12089.0
6768,40100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,8766,23967,5421,0.0836,0.0808,0.095,0.233397808,110575.271,43758.53816,0.121787709497,0.08938547486,0.585474860335,0.701668302257,0.115799803729,0.040235525025,895,797,1019,931,1099,131,19125.0,22146.0,13000.0
6769,25100,Predominantly bachelor's-degree granting,Bachelor's degree,Public,1,5959,5011,3693,0.0065,0.0593,0.1864,0.312535776,77269.13574,17621.42014,0.08843537415,0.209750566893,0.326530612245,0.337259100642,0.221627408994,0.071734475375,882,853,934,837,968,139,10800.0,18750.0,6918.0
6770,27500,Predominantly certificate-degree granting,Associate degree,Public,1,5188,4114,17874,0.0091,0.6476,0.4498,0.443437337,63004.32774,26246.30805,0.126883811376,0.34840382434,0.181980230109,0.1914160401,0.292293233083,0.048872180451,6171,3839,3192,2764,2951,546,8250.0,14250.0,7652.0
6771,27900,Predominantly bachelor's-degree granting,Graduate degree,Public,1,5696,5599,8206,0.0039,0.194,0.2805,0.432698346,70966.88586,22974.41178,0.073255309926,0.353706111834,0.323363675769,0.219053791316,0.309786130914,0.108878807518,2307,1617,1543,1464,1311,251,10250.0,21303.0,9487.0
6772,31100,Predominantly bachelor's-degree granting,Bachelor's degree,Public,1,6517,4433,22751,0.0051,0.3949,0.4559,0.388762339,67509.61582,25493.1891,0.085535800096,0.319878263655,0.349191094025,0.233936369308,0.296735288002,0.164275317114,6243,5656,4809,4166,4083,674,13000.0,23388.0,10500.0
6773,28200,Predominantly associate's-degree granting,Bachelor's degree,Private for-profit,19,7422,14166,329,0.0,0.7933,0.7781,0.52031581,40140.2897,21942.71396,0.047871431014,0.417849204992,0.233544195589,0.160833953835,0.363365599404,0.077438570365,5849,4170,2686,2334,1666,443,11351.5,31929.0,9500.0
6774,27900,Predominantly bachelor's-degree granting,Bachelor's degree,Private nonprofit,1,4989,9735,852,0.0,0.8192,0.9326,0.511363636,54235.70101,34022.04964,0.088397790055,0.314917127072,0.331491712707,0.220512820513,0.317948717949,0.179487179487,181,176,195,141,124,32,15669.0,26820.0,10000.0
6775,31800,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6198,8135,10099,0.0072,0.0883,0.131,0.351279968,82086.60627,30552.6187,0.116961263633,0.131628431741,0.412937194434,0.461218836565,0.1486611265,0.053554939982,2659,2197,2166,2489,2361,235,12262.5,20000.0,7500.0
6776,21900,Predominantly certificate-degree granting,Associate degree,Public,1,4203,2055,1367,0.0183,0.4931,0.3622,0.543325527,46502.80174,19799.24269,0.152963671128,0.317399617591,0.097514340344,0.257211538462,0.247596153846,0.026442307692,523,429,416,471,497,131,8167.0,10500.0,7718.0
6777,22000,Predominantly certificate-degree granting,Associate degree,Private for-profit,3,3706,14683,460,0.0,0.3022,0.5196,0.567154255,37513.09498,15346.75674,0.488284518828,0.32719665272,0.033472803347,0.385468663339,0.374376039933,0.006655574043,2390,2337,1803,1626,2097,626,9500.0,9500.0,7710.0
6778,24400,Predominantly certificate-degree granting,Associate degree,Public,1,4510,3649,13084,0.0034,0.5702,0.4859,0.437389771,49391.37613,21974.16636,0.097660442155,0.341489590041,0.166988624168,0.15438108484,0.304589707928,0.044853963839,4659,3520,2876,2417,2293,635,6868.0,11000.0,6250.0
6779,21900,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,2926,5171,493,0.0,0.0,0.6531,0.522058824,43868.32065,21124.8869,0.594117647059,0.211764705882,0.029411764706,0.45564516129,0.254032258065,0.0,340,203,248,276,378,121,11743.0,13875.0,6091.5
6780,21100,Predominantly certificate-degree granting,Associate degree,Public,1,4845,2559,5592,0.0013,0.5291,0.564,0.529927007,40257.5439,18514.83834,0.146141855027,0.318394388153,0.167575993765,0.180691454664,0.329419439008,0.065231572081,2566,2043,1533,1648,1928,536,7250.0,12250.0,6500.0
6781,28400,Predominantly certificate-degree granting,Associate degree,Public,1,4950,4398,8243,0.0113,0.6368,0.5148,0.485100345,54732.28512,24339.69282,0.161078998073,0.302504816956,0.169171483622,0.214285714286,0.259026687598,0.041601255887,2595,1793,1274,1087,1059,210,8020.0,10500.0,7514.0
6782,30400,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6078,4092,4977,0.0147,0.1575,0.256,0.446229914,63812.02212,39909.21677,0.152037617555,0.367554858934,0.218652037618,0.345498783455,0.274128142741,0.068937550689,2552,1787,1233,1142,1075,175,11000.0,18750.0,9500.0
6783,25100,Predominantly associate's-degree granting,Associate degree,Private for-profit,1,3256,11770,692,0.0,0.0,0.6893,0.465361446,43502.48192,18785.921,0.493119266055,0.321100917431,0.02752293578,0.524079320113,0.29178470255,0.0,436,423,353,334,205,77,14505.0,17087.0,7455.0
6784,20500,Predominantly certificate-degree granting,Associate degree,Public,1,4233,2215,1450,0.009,0.3483,0.4035,0.582955576,41240.02428,17705.81182,0.354285714286,0.184285714286,0.1,0.31214953271,0.128971962617,0.018691588785,700,585,535,512,660,185,5500.0,5875.0,5500.0
6785,25600,Predominantly bachelor's-degree granting,Bachelor's degree,Public,1,5862,6137,1958,0.0051,0.0572,0.1192,0.270010672,79379.34946,15396.0297,0.063985374771,0.206581352834,0.396709323583,0.194782608696,0.358260869565,0.03652173913,547,513,575,513,592,53,10500.0,18750.0,8250.0
6786,42500,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,6069,11113,1598,0.0013,0.1389,0.6091,0.472750317,70056.61273,47819.85839,0.155172413793,0.230603448276,0.441810344828,0.452272727273,0.245454545455,0.081818181818,464,545,440,500,518,47,25000.0,30000.0,19000.0
6787,26600,Predominantly certificate-degree granting,Associate degree,Public,1,7472,3076,1311,0.0,0.5149,0.4286,0.507374631,46040.20385,20785.29797,0.193384223919,0.124681933842,0.17048346056,0.157142857143,0.104761904762,0.057142857143,393,296,210,180,120,46,4750.0,8000.0,4000.0
6788,32300,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7283,15072,2503,0.0935,0.3272,0.3807,0.426490985,59109.76202,40980.15319,0.152227722772,0.222772277228,0.299504950495,0.322784810127,0.219936708861,0.085443037975,808,818,632,575,457,70,15500.0,25100.0,11000.0
6789,35200,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8481,7270,9763,0.0087,0.2014,0.2019,0.397137312,83258.1867,27875.34048,0.105485232068,0.138302859822,0.496015002344,0.398489140699,0.198772426818,0.125590179415,2133,2113,2118,1812,1647,163,16250.0,21250.0,12000.0
6790,42900,Predominantly bachelor's-degree granting,Graduate degree,Public,4,10767,10511,17450,0.0219,0.0307,0.0361,0.263679188,100164.3179,27128.3875,0.12774352651,0.076202219482,0.599753390875,0.669256669257,0.096607096607,0.047397047397,4055,4180,3861,3805,3480,271,17125.0,19500.0,11250.0
6791,33600,Predominantly associate's-degree granting,Associate degree,Private nonprofit,1,4568,22022,3074,0.0,0.8386,0.6473,0.570678911,52719.24818,34156.91976,0.063414634146,0.393292682927,0.221341463415,0.26510989011,0.277472527473,0.059065934066,1640,1123,728,813,714,160,13336.0,33994.0,11000.0
6792,33300,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8291,6230,5047,0.0079,0.1191,0.1221,0.342036554,93283.23858,25474.44486,0.112804878049,0.13262195122,0.47256097561,0.470017636684,0.151675485009,0.05467372134,1312,1275,1134,1108,967,88,15125.0,21499.0,10500.0
6793,51900,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,9422,21752,3655,0.0131,0.0782,0.0824,0.198315467,126983.9558,52748.7913,0.100931677019,0.037267080745,0.667701863354,0.760611205433,0.066213921902,0.020373514431,644,661,589,676,598,27,20916.0,23000.0,8050.0
6794,25200,Predominantly associate's-degree granting,Associate degree,Public,1,7151,1712,3950,0.0025,0.7056,0.5452,0.582519758,29303.13233,19205.60172,0.067954220315,0.09799713877,0.235336194564,0.114871794872,0.070769230769,0.104615384615,1398,1197,975,892,763,185,4929.5,11750.0,4000.0
6795,34200,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7550,15633,5141,0.0375,0.1093,0.1151,0.27517843,96783.25789,33624.11885,0.085348506401,0.118065433855,0.465149359886,0.529027576197,0.113933236575,0.021044992743,1406,1405,1378,1292,1213,126,17500.0,25000.0,7500.0
6796,23800,Predominantly associate's-degree granting,Associate degree,Public,1,6868,2135,5560,0.0043,0.5971,0.4162,0.591766064,34133.90198,19116.4712,0.059405940594,0.104251601631,0.24868957484,0.104058272633,0.09053069719,0.093652445369,1717,1285,961,903,909,221,4700.0,5250.0,4500.0
6797,25700,Predominantly associate's-degree granting,Associate degree,Public,1,7669,2991,6648,0.0039,0.5872,0.3234,0.516451017,38175.82066,18989.38999,0.091401082381,0.085387853277,0.231509320505,0.123618090452,0.068341708543,0.067336683417,1663,1215,995,844,712,164,2600.0,4750.0,2260.0
6798,27300,Predominantly associate's-degree granting,Associate degree,Public,1,7367,3207,6710,0.0007,0.5912,0.3629,0.570753001,39536.97736,22093.74722,0.110740493662,0.148765843896,0.234156104069,0.159907300116,0.13325608343,0.047508690614,1499,1089,863,805,660,184,3800.0,5750.0,3500.0
6799,25100,Predominantly associate's-degree granting,Associate degree,Public,1,7408,2966,2323,0.0004,0.545,0.3665,0.572545613,42555.94471,18495.56651,0.076677316294,0.138977635783,0.166134185304,0.08545034642,0.115473441109,0.055427251732,626,560,433,369,248,94,4000.0,4922.5,3988.5
6800,25400,Predominantly associate's-degree granting,Associate degree,Public,1,7022,2520,4779,0.0015,0.661,0.4441,0.53282588,34956.23698,20709.30658,0.072870939421,0.094820017559,0.266900790167,0.119469026549,0.104719764012,0.08407079646,1139,823,678,608,548,121,5500.0,10500.0,4750.0
6801,36500,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,8553,16416,4546,0.0477,0.0941,0.0929,0.314140559,94151.58548,25791.19932,0.065818997756,0.123410620793,0.486163051608,0.445913461538,0.228365384615,0.025240384615,1337,1242,832,810,725,61,17687.0,25000.0,9500.0
6802,34200,Predominantly bachelor's-degree granting,Graduate degree,Private for-profit,1,6855,10144,4465,0.0045,0.4578,0.6735,0.54085962,53592.78258,28378.54727,0.0853432282,0.330241187384,0.285714285714,0.26264274062,0.31484502447,0.061990212072,1617,919,613,380,302,50,7500.0,23000.0,6850.0
6803,46100,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,10050,24930,6155,0.013,0.0271,0.0369,0.210063898,130684.232,36761.37823,0.074160811866,0.049180327869,0.649492583919,0.639037433155,0.125668449198,0.020499108734,1281,1181,1122,1237,1113,65,19500.0,23000.0,12000.0
6804,40600,Predominantly bachelor's-degree granting,Graduate degree,Private nonprofit,1,7701,18325,4067,0.0101,0.1438,0.1364,0.280151433,120756.2152,54801.30546,0.078626799557,0.075304540421,0.559246954596,0.661381653454,0.084937712344,0.038505096263,903,953,883,922,799,86,18376.0,22656.5,8750.0
6805,26300,Predominantly associate's-degree granting,Associate degree,Public,1,7894,2469,6310,0.0074,0.6144,0.448,0.554749132,39483.89925,18906.01565,0.062627291242,0.117617107943,0.220977596741,0.098804780876,0.133864541833,0.062948207171,1964,1479,1255,1051,920,273,3500.0,5250.0,3500.0
6806,33200,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8269,8159,8696,0.0038,0.1348,0.1595,0.394793926,80487.02097,25207.22626,0.090188305253,0.167492566898,0.460852329039,0.393037619315,0.198764738911,0.102751263335,2018,1989,1781,1759,1788,144,15000.0,21315.5,10687.0
6807,26000,Predominantly associate's-degree granting,Associate degree,Public,1,7310,3230,3916,0.0051,0.5478,0.3669,0.526378897,40829.9237,18825.53435,0.079314040729,0.132904608789,0.212218649518,0.12030075188,0.141353383459,0.066165413534,933,804,665,466,484,133,4283.0,6500.0,3600.0
6808,33600,Predominantly bachelor's-degree granting,Graduate degree,Public,1,8650,7011,5467,0.0015,0.1306,0.1484,0.393191489,85076.41149,28152.1578,0.089324618736,0.176470588235,0.442265795207,0.395104895105,0.219405594406,0.076048951049,1377,1209,1144,988,828,116,14000.0,22100.0,9500.0
6809,24400,Predominantly certificate-degree granting,Associate degree,Public,1,6852,3978,4311,0.0304,0.5106,0.3785,0.553761156,37486.15423,18547.66642,0.09042196919,0.184862692565,0.244474212994,0.178738317757,0.177570093458,0.089953271028,1493,1043,856,688,722,154,3500.0,6117.0,3500.0
6810,24000,Predominantly associate's-degree granting,Associate degree,Public,1,6669,3826,3212,0.0118,0.5542,0.4475,0.527233116,43857.10577,26310.69871,0.071161048689,0.218164794007,0.209737827715,0.108496732026,0.19477124183,0.075816993464,1068,952,765,564,531,130,4247.0,8106.0,3500.0
6811,28200,Predominantly associate's-degree granting,Associate degree,Public,1,6774,3898,6562,0.0186,0.5936,0.376,0.487478559,48607.04436,24498.39871,0.050618010594,0.205414949971,0.226603884638,0.123757904246,0.224028906956,0.081300813008,1699,1274,1107,947,1007,169,3500.0,7700.0,3500.0
6812,25800,Predominantly bachelor's-degree granting,Graduate degree,Public,1,6733,5278,3744,0.0107,0.074,0.0767,0.386087768,58071.99209,16745.03478,0.0317775571,0.154915590864,0.423038728898,0.183574879227,0.286956521739,0.057971014493,1007,942,1035,1083,771,99,17000.0,29625.0,14000.0
6813,42500,Predominantly bachelor's-degree granting,Graduate degree,Public,1,10919,15422,17092,0.041,0.0486,0.0553,0.189415538,127956.5715,28567.96867,0.094909090909,0.066545454545,0.646545454545,0.714491708724,0.092645998558,0.032804614275,2750,3091,2774,2451,2391,138,19412.0,22355.0,10277.0
